010101111000 	 55 
010101111001 	 53 
010101111010 	 3 
010101111011 	 48 
010101111100 	 46 
010101111101 	 38 
010101111110 	 12 
010101111111 	 4 
010110000000 	 25 
010110000001 	 34 
010110000010 	 52 
010110000011 	 41 
010110000100 	 58 
010110000101 	 61 
010110000110 	 7 
010110000111 	 60 
010110001000 	 56 
010110001001 	 7 
010110001010 	 26 
010110001011 	 55 
010110001100 	 27 
010110001101 	 45 
010110001110 	 20 
010110001111 	 53 
010110010000 	 52 
010110010001 	 7 
010110010010 	 26 
010110010011 	 20 
010110010100 	 7 
010110010101 	 45 
010110010110 	 20 
010110010111 	 54 
010110011000 	 26 
010110011001 	 20 
010110011010 	 36 
010110011011 	 3 
010110011100 	 20 
010110011101 	 54 
010110011110 	 3 
010110011111 	 48 
010110100000 	 34 
010110100001 	 31 
010110100010 	 7 
010110100011 	 22 
010110100100 	 61 
010110100101 	 2 
010110100110 	 45 
010110100111 	 17 
010110101000 	 7 
010110101001 	 22 
010110101010 	 20 
010110101011 	 46 
010110101100 	 45 
010110101101 	 17 
010110101110 	 54 
010110101111 	 38 
010110110000 	 41 
010110110001 	 22 
010110110010 	 20 
010110110011 	 53 
010110110100 	 60 
010110110101 	 17 
010110110110 	 54 
010110110111 	 23 
010110111000 	 55 
010110111001 	 46 
010110111010 	 3 
010110111011 	 12 
010110111100 	 53 
010110111101 	 38 
010110111110 	 48 
010110111111 	 4 
010111000000 	 59 
010111000001 	 31 
010111000010 	 35 
010111000011 	 1 
010111000100 	 31 
010111000101 	 10 
010111000110 	 1 
010111000111 	 47 
010111001000 	 7 
010111001001 	 60 
010111001010 	 55 
010111001011 	 46 
010111001100 	 60 
010111001101 	 17 
010111001110 	 46 
010111001111 	 13 
010111010000 	 41 
010111010001 	 60 
010111010010 	 55 
010111010011 	 53 
010111010100 	 22 
010111010101 	 17 
010111010110 	 46 
010111010111 	 38 
010111011000 	 20 
010111011001 	 54 
010111011010 	 3 
010111011011 	 48 
010111011100 	 53 
010111011101 	 23 
010111011110 	 12 
010111011111 	 4 
010111100000 	 41 
010111100001 	 22 
010111100010 	 55 
010111100011 	 46 
010111100100 	 60 
010111100101 	 17 
010111100110 	 53 
010111100111 	 38 
010111101000 	 20 
010111101001 	 53 
010111101010 	 3 
010111101011 	 12 
010111101100 	 54 
010111101101 	 23 
010111101110 	 48 
010111101111 	 4 
010111110000 	 55 
010111110001 	 53 
010111110010 	 3 
010111110011 	 48 
010111110100 	 53 
010111110101 	 23 
010111110110 	 48 
010111110111 	 32 
010111111000 	 3 
010111111001 	 48 
010111111010 	 19 
010111111011 	 51 
010111111100 	 48 
010111111101 	 32 
010111111110 	 51 
010111111111 	 43 
011000000000 	 29 
011000000001 	 25 
011000000010 	 33 
011000000011 	 52 
011000000100 	 33 
011000000101 	 56 
011000000110 	 28 
011000000111 	 26 
011000001000 	 18 
011000001001 	 34 
011000001010 	 56 
011000001011 	 41 
011000001100 	 56 
011000001101 	 7 
011000001110 	 26 
011000001111 	 55 
011000010000 	 25 
011000010001 	 34 
011000010010 	 56 
011000010011 	 7 
011000010100 	 52 
011000010101 	 7 
011000010110 	 26 
011000010111 	 20 
011000011000 	 34 
011000011001 	 31 
011000011010 	 7 
011000011011 	 22 
011000011100 	 41 
011000011101 	 22 
011000011110 	 55 
011000011111 	 46 
011000100000 	 6 
011000100001 	 57 
011000100010 	 52 
011000100011 	 35 
011000100100 	 52 
011000100101 	 41 
011000100110 	 26 
011000100111 	 55 
011000101000 	 59 
011000101001 	 16 
011000101010 	 41 
011000101011 	 21 
011000101100 	 41 
011000101101 	 1 
011000101110 	 55 
011000101111 	 9 
011000110000 	 57 
011000110001 	 16 
011000110010 	 41 
011000110011 	 1 
011000110100 	 35 
011000110101 	 1 
011000110110 	 55 
011000110111 	 46 
011000111000 	 16 
011000111001 	 11 
011000111010 	 1 
011000111011 	 30 
011000111100 	 21 
011000111101 	 30 
011000111110 	 9 
011000111111 	 49 
011001000000 	 18 
011001000001 	 58 
011001000010 	 56 
011001000011 	 7 
011001000100 	 56 
011001000101 	 27 
011001000110 	 26 
011001000111 	 20 
011001001000 	 24 
011001001001 	 61 
011001001010 	 27 
011001001011 	 60 
011001001100 	 27 
011001001101 	 45 
011001001110 	 20 
011001001111 	 53 
011001010000 	 58 
011001010001 	 61 
011001010010 	 27 
011001010011 	 45 
011001010100 	 7 
011001010101 	 45 
011001010110 	 20 
011001010111 	 54 
011001011000 	 61 
011001011001 	 2 
011001011010 	 45 
011001011011 	 17 
011001011100 	 60 
011001011101 	 17 
011001011110 	 53 
011001011111 	 38 
011001100000 	 52 
011001100001 	 41 
011001100010 	 26 
011001100011 	 55 
011001100100 	 26 
011001100101 	 20 
011001100110 	 36 
011001100111 	 3 
011001101000 	 7 
011001101001 	 22 
011001101010 	 20 
011001101011 	 46 
011001101100 	 20 
011001101101 	 53 
011001101110 	 3 
011001101111 	 12 
011001110000 	 41 
011001110001 	 22 
011001110010 	 20 
011001110011 	 53 
011001110100 	 55 
011001110101 	 53 
011001110110 	 3 
011001110111 	 48 
011001111000 	 22 
011001111001 	 47 
011001111010 	 53 
011001111011 	 13 
011001111100 	 46 
011001111101 	 13 
011001111110 	 12 
011001111111 	 37 
011010000000 	 25 
011010000001 	 59 
011010000010 	 52 
011010000011 	 35 
011010000100 	 56 
011010000101 	 7 
011010000110 	 26 
011010000111 	 55 
011010001000 	 58 
011010001001 	 31 
011010001010 	 7 
011010001011 	 1 
011010001100 	 27 
011010001101 	 60 
011010001110 	 20 
011010001111 	 46 
011010010000 	 52 
011010010001 	 41 
011010010010 	 26 
011010010011 	 55 
011010010100 	 26 
011010010101 	 20 
011010010110 	 36 
011010010111 	 3 
011010011000 	 7 
011010011001 	 22 
011010011010 	 20 
011010011011 	 46 
011010011100 	 20 
011010011101 	 53 
011010011110 	 3 
011010011111 	 12 
011010100000 	 59 
011010100001 	 16 
011010100010 	 41 
011010100011 	 21 
011010100100 	 7 
011010100101 	 22 
011010100110 	 20 
011010100111 	 46 
011010101000 	 31 
011010101001 	 62 
011010101010 	 22 
011010101011 	 30 
011010101100 	 60 
011010101101 	 47 
011010101110 	 53 
011010101111 	 0 
011010110000 	 35 
011010110001 	 21 
011010110010 	 55 
011010110011 	 9 
011010110100 	 55 
011010110101 	 46 
011010110110 	 3 
011010110111 	 12 
011010111000 	 1 
011010111001 	 30 
011010111010 	 46 
011010111011 	 49 
011010111100 	 46 
011010111101 	 0 
011010111110 	 12 
011010111111 	 50 
011011000000 	 34 
011011000001 	 31 
011011000010 	 41 
011011000011 	 1 
011011000100 	 7 
011011000101 	 60 
011011000110 	 55 
011011000111 	 46 
011011001000 	 61 
011011001001 	 10 
011011001010 	 60 
011011001011 	 47 
011011001100 	 45 
011011001101 	 17 
011011001110 	 53 
011011001111 	 13 
011011010000 	 7 
011011010001 	 60 
011011010010 	 20 
011011010011 	 53 
011011010100 	 20 
011011010101 	 54 
011011010110 	 3 
011011010111 	 48 
011011011000 	 45 
011011011001 	 17 
011011011010 	 54 
011011011011 	 38 
011011011100 	 54 
011011011101 	 23 
011011011110 	 48 
011011011111 	 4 
011011100000 	 41 
011011100001 	 1 
011011100010 	 55 
011011100011 	 9 
011011100100 	 20 
011011100101 	 53 
011011100110 	 3 
011011100111 	 12 
011011101000 	 60 
011011101001 	 47 
011011101010 	 53 
011011101011 	 0 
011011101100 	 54 
011011101101 	 38 
011011101110 	 48 
011011101111 	 37 
011011110000 	 55 
011011110001 	 46 
011011110010 	 3 
011011110011 	 12 
011011110100 	 3 
011011110101 	 48 
011011110110 	 19 
011011110111 	 51 
011011111000 	 53 
011011111001 	 13 
011011111010 	 48 
011011111011 	 37 
011011111100 	 48 
011011111101 	 4 
011011111110 	 51 
011011111111 	 63 
011100000000 	 6 
011100000001 	 59 
011100000010 	 52 
011100000011 	 41 
011100000100 	 52 
011100000101 	 7 
011100000110 	 26 
011100000111 	 20 
011100001000 	 52 
011100001001 	 41 
011100001010 	 26 
011100001011 	 55 
011100001100 	 26 
011100001101 	 20 
011100001110 	 36 
011100001111 	 3 
011100010000 	 59 
011100010001 	 31 
011100010010 	 7 
011100010011 	 60 
011100010100 	 41 
011100010101 	 60 
011100010110 	 20 
011100010111 	 54 
011100011000 	 41 
011100011001 	 22 
011100011010 	 20 
011100011011 	 53 
011100011100 	 55 
011100011101 	 53 
011100011110 	 3 
011100011111 	 48 
011100100000 	 57 
011100100001 	 16 
011100100010 	 41 
011100100011 	 1 
011100100100 	 41 
011100100101 	 22 
011100100110 	 20 
011100100111 	 53 
011100101000 	 35 
011100101001 	 21 
011100101010 	 55 
011100101011 	 9 
011100101100 	 55 
011100101101 	 46 
011100101110 	 3 
011100101111 	 12 
011100110000 	 16 
011100110001 	 62 
011100110010 	 22 
011100110011 	 47 
011100110100 	 1 
011100110101 	 47 
011100110110 	 53 
011100110111 	 38 
011100111000 	 21 
011100111001 	 30 
011100111010 	 46 
011100111011 	 0 
011100111100 	 9 
011100111101 	 0 
011100111110 	 12 
011100111111 	 37 
011101000000 	 59 
011101000001 	 31 
011101000010 	 41 
011101000011 	 22 
011101000100 	 41 
011101000101 	 60 
011101000110 	 55 
011101000111 	 53 
011101001000 	 7 
011101001001 	 60 
011101001010 	 20 
011101001011 	 53 
011101001100 	 20 
011101001101 	 54 
011101001110 	 3 
011101001111 	 48 
011101010000 	 31 
011101010001 	 10 
011101010010 	 60 
011101010011 	 17 
011101010100 	 22 
011101010101 	 17 
011101010110 	 53 
011101010111 	 23 
011101011000 	 60 
011101011001 	 17 
011101011010 	 54 
011101011011 	 23 
011101011100 	 53 
011101011101 	 23 
011101011110 	 48 
011101011111 	 32 
011101100000 	 35 
011101100001 	 1 
011101100010 	 55 
011101100011 	 46 
011101100100 	 55 
011101100101 	 53 
011101100110 	 3 
011101100111 	 48 
011101101000 	 55 
011101101001 	 46 
011101101010 	 3 
011101101011 	 12 
011101101100 	 3 
011101101101 	 48 
011101101110 	 19 
011101101111 	 51 
011101110000 	 1 
011101110001 	 47 
011101110010 	 53 
011101110011 	 38 
011101110100 	 46 
011101110101 	 38 
011101110110 	 48 
011101110111 	 32 
011101111000 	 46 
011101111001 	 13 
011101111010 	 48 
011101111011 	 4 
011101111100 	 12 
011101111101 	 4 
011101111110 	 51 
011101111111 	 43 
011110000000 	 57 
011110000001 	 16 
011110000010 	 35 
011110000011 	 21 
011110000100 	 41 
011110000101 	 22 
011110000110 	 55 
011110000111 	 46 
011110001000 	 41 
011110001001 	 1 
011110001010 	 55 
011110001011 	 9 
011110001100 	 20 
011110001101 	 53 
011110001110 	 3 
011110001111 	 12 
011110010000 	 35 
011110010001 	 1 
011110010010 	 55 
011110010011 	 46 
011110010100 	 55 
011110010101 	 53 
011110010110 	 3 
011110010111 	 48 
011110011000 	 55 
011110011001 	 46 
011110011010 	 3 
011110011011 	 12 
011110011100 	 3 
011110011101 	 48 
011110011110 	 19 
011110011111 	 51 
011110100000 	 16 
011110100001 	 11 
011110100010 	 1 
011110100011 	 30 
011110100100 	 22 
011110100101 	 47 
011110100110 	 53 
011110100111 	 13 
011110101000 	 1 
011110101001 	 30 
011110101010 	 46 
011110101011 	 49 
011110101100 	 53 
011110101101 	 13 
011110101110 	 48 
011110101111 	 37 
011110110000 	 21 
011110110001 	 30 
011110110010 	 46 
011110110011 	 0 
011110110100 	 46 
011110110101 	 13 
011110110110 	 48 
011110110111 	 4 
011110111000 	 9 
011110111001 	 49 
011110111010 	 12 
011110111011 	 50 
011110111100 	 12 
011110111101 	 37 
011110111110 	 51 
011110111111 	 63 
011111000000 	 16 
011111000001 	 62 
011111000010 	 21 
011111000011 	 30 
011111000100 	 1 
011111000101 	 47 
011111000110 	 9 
011111000111 	 0 
011111001000 	 22 
011111001001 	 47 
011111001010 	 46 
011111001011 	 0 
011111001100 	 53 
011111001101 	 38 
011111001110 	 12 
011111001111 	 37 
011111010000 	 1 
011111010001 	 47 
011111010010 	 46 
011111010011 	 13 
011111010100 	 46 
011111010101 	 38 
011111010110 	 12 
011111010111 	 4 
011111011000 	 53 
011111011001 	 38 
011111011010 	 48 
011111011011 	 4 
011111011100 	 48 
011111011101 	 32 
011111011110 	 51 
011111011111 	 43 
011111100000 	 21 
011111100001 	 30 
011111100010 	 9 
011111100011 	 49 
011111100100 	 46 
011111100101 	 13 
011111100110 	 12 
011111100111 	 37 
011111101000 	 46 
011111101001 	 0 
011111101010 	 12 
011111101011 	 50 
011111101100 	 48 
011111101101 	 4 
011111101110 	 51 
011111101111 	 63 
011111110000 	 9 
011111110001 	 0 
011111110010 	 12 
011111110011 	 37 
011111110100 	 12 
011111110101 	 4 
011111110110 	 51 
011111110111 	 43 
011111111000 	 12 
011111111001 	 37 
011111111010 	 51 
011111111011 	 63 
011111111100 	 51 
011111111101 	 43 
011111111110 	 15 
011111111111 	 40 
100000000000 	 44 
100000000001 	 42 
100000000010 	 8 
100000000011 	 33 
100000000100 	 29 
100000000101 	 33 
100000000110 	 25 
100000000111 	 52 
100000001000 	 8 
100000001001 	 33 
100000001010 	 18 
100000001011 	 52 
100000001100 	 25 
100000001101 	 52 
100000001110 	 59 
100000001111 	 35 
100000010000 	 29 
100000010001 	 33 
100000010010 	 18 
100000010011 	 56 
100000010100 	 6 
100000010101 	 52 
100000010110 	 59 
100000010111 	 41 
100000011000 	 25 
100000011001 	 52 
100000011010 	 34 
100000011011 	 41 
100000011100 	 57 
100000011101 	 35 
100000011110 	 16 
100000011111 	 21 
100000100000 	 8 
100000100001 	 33 
100000100010 	 14 
100000100011 	 56 
100000100100 	 18 
100000100101 	 56 
100000100110 	 58 
100000100111 	 7 
100000101000 	 18 
100000101001 	 52 
100000101010 	 58 
100000101011 	 41 
100000101100 	 34 
100000101101 	 41 
100000101110 	 31 
100000101111 	 1 
100000110000 	 25 
100000110001 	 52 
100000110010 	 58 
100000110011 	 7 
100000110100 	 59 
100000110101 	 41 
100000110110 	 31 
100000110111 	 22 
100000111000 	 59 
100000111001 	 35 
100000111010 	 31 
100000111011 	 1 
100000111100 	 16 
100000111101 	 21 
100000111110 	 62 
100000111111 	 30 
100001000000 	 29 
100001000001 	 33 
100001000010 	 25 
100001000011 	 52 
100001000100 	 6 
100001000101 	 52 
100001000110 	 57 
100001000111 	 35 
100001001000 	 18 
100001001001 	 56 
100001001010 	 34 
100001001011 	 41 
100001001100 	 59 
100001001101 	 41 
100001001110 	 16 
100001001111 	 21 
100001010000 	 25 
100001010001 	 56 
100001010010 	 34 
100001010011 	 7 
100001010100 	 57 
100001010101 	 41 
100001010110 	 16 
100001010111 	 1 
100001011000 	 34 
100001011001 	 7 
100001011010 	 31 
100001011011 	 22 
100001011100 	 16 
100001011101 	 1 
100001011110 	 11 
100001011111 	 30 
100001100000 	 33 
100001100001 	 28 
100001100010 	 56 
100001100011 	 26 
100001100100 	 52 
100001100101 	 26 
100001100110 	 41 
100001100111 	 55 
100001101000 	 56 
100001101001 	 26 
100001101010 	 7 
100001101011 	 55 
100001101100 	 41 
100001101101 	 55 
100001101110 	 1 
100001101111 	 9 
100001110000 	 52 
100001110001 	 26 
100001110010 	 7 
100001110011 	 20 
100001110100 	 35 
100001110101 	 55 
100001110110 	 1 
100001110111 	 46 
100001111000 	 41 
100001111001 	 55 
100001111010 	 22 
100001111011 	 46 
100001111100 	 21 
100001111101 	 9 
100001111110 	 30 
100001111111 	 49 
100010000000 	 8 
100010000001 	 33 
100010000010 	 18 
100010000011 	 52 
100010000100 	 18 
100010000101 	 56 
100010000110 	 34 
100010000111 	 41 
100010001000 	 14 
100010001001 	 56 
100010001010 	 58 
100010001011 	 41 
100010001100 	 58 
100010001101 	 7 
100010001110 	 31 
100010001111 	 1 
100010010000 	 33 
100010010001 	 28 
100010010010 	 56 
100010010011 	 26 
100010010100 	 52 
100010010101 	 26 
100010010110 	 41 
100010010111 	 55 
100010011000 	 56 
100010011001 	 26 
100010011010 	 7 
100010011011 	 55 
100010011100 	 41 
100010011101 	 55 
100010011110 	 1 
100010011111 	 9 
100010100000 	 14 
100010100001 	 56 
100010100010 	 24 
100010100011 	 7 
100010100100 	 24 
100010100101 	 27 
100010100110 	 61 
100010100111 	 60 
100010101000 	 24 
100010101001 	 7 
100010101010 	 61 
100010101011 	 22 
100010101100 	 61 
100010101101 	 60 
100010101110 	 10 
100010101111 	 47 
100010110000 	 56 
100010110001 	 26 
100010110010 	 27 
100010110011 	 20 
100010110100 	 7 
100010110101 	 20 
100010110110 	 60 
100010110111 	 53 
100010111000 	 7 
100010111001 	 55 
100010111010 	 60 
100010111011 	 46 
100010111100 	 22 
100010111101 	 46 
100010111110 	 47 
100010111111 	 0 
100011000000 	 25 
100011000001 	 52 
100011000010 	 59 
100011000011 	 35 
100011000100 	 59 
100011000101 	 41 
100011000110 	 16 
100011000111 	 21 
100011001000 	 58 
100011001001 	 7 
100011001010 	 31 
100011001011 	 1 
100011001100 	 31 
100011001101 	 22 
100011001110 	 62 
100011001111 	 30 
100011010000 	 52 
100011010001 	 26 
100011010010 	 41 
100011010011 	 55 
100011010100 	 35 
100011010101 	 55 
100011010110 	 21 
100011010111 	 9 
100011011000 	 7 
100011011001 	 20 
100011011010 	 22 
100011011011 	 46 
100011011100 	 1 
100011011101 	 46 
100011011110 	 30 
100011011111 	 49 
100011100000 	 56 
100011100001 	 26 
100011100010 	 7 
100011100011 	 55 
100011100100 	 7 
100011100101 	 20 
100011100110 	 22 
100011100111 	 46 
100011101000 	 27 
100011101001 	 20 
100011101010 	 60 
100011101011 	 46 
100011101100 	 60 
100011101101 	 53 
100011101110 	 47 
100011101111 	 0 
100011110000 	 26 
100011110001 	 36 
100011110010 	 20 
100011110011 	 3 
100011110100 	 55 
100011110101 	 3 
100011110110 	 46 
100011110111 	 12 
100011111000 	 20 
100011111001 	 3 
100011111010 	 53 
100011111011 	 12 
100011111100 	 46 
100011111101 	 12 
100011111110 	 0 
100011111111 	 50 
100100000000 	 29 
100100000001 	 33 
100100000010 	 18 
100100000011 	 56 
100100000100 	 25 
100100000101 	 56 
100100000110 	 34 
100100000111 	 7 
100100001000 	 33 
100100001001 	 28 
100100001010 	 56 
100100001011 	 26 
100100001100 	 52 
100100001101 	 26 
100100001110 	 41 
100100001111 	 55 
100100010000 	 25 
100100010001 	 56 
100100010010 	 58 
100100010011 	 27 
100100010100 	 59 
100100010101 	 7 
100100010110 	 31 
100100010111 	 60 
100100011000 	 52 
100100011001 	 26 
100100011010 	 7 
100100011011 	 20 
100100011100 	 35 
100100011101 	 55 
100100011110 	 1 
100100011111 	 46 
100100100000 	 18 
100100100001 	 56 
100100100010 	 24 
100100100011 	 27 
100100100100 	 58 
100100100101 	 27 
100100100110 	 61 
100100100111 	 45 
100100101000 	 56 
100100101001 	 26 
100100101010 	 27 
100100101011 	 20 
100100101100 	 7 
100100101101 	 20 
100100101110 	 60 
100100101111 	 53 
100100110000 	 34 
100100110001 	 7 
100100110010 	 61 
100100110011 	 45 
100100110100 	 31 
100100110101 	 60 
100100110110 	 10 
100100110111 	 17 
100100111000 	 41 
100100111001 	 55 
100100111010 	 60 
100100111011 	 53 
100100111100 	 1 
100100111101 	 46 
100100111110 	 47 
100100111111 	 13 
100101000000 	 6 
100101000001 	 52 
100101000010 	 59 
100101000011 	 41 
100101000100 	 57 
100101000101 	 41 
100101000110 	 16 
100101000111 	 1 
100101001000 	 52 
100101001001 	 26 
100101001010 	 41 
100101001011 	 55 
100101001100 	 35 
100101001101 	 55 
100101001110 	 21 
100101001111 	 9 
100101010000 	 59 
100101010001 	 7 
100101010010 	 31 
100101010011 	 60 
100101010100 	 16 
100101010101 	 22 
100101010110 	 62 
100101010111 	 47 
100101011000 	 41 
100101011001 	 20 
100101011010 	 22 
100101011011 	 53 
100101011100 	 21 
100101011101 	 46 
100101011110 	 30 
100101011111 	 0 
100101100000 	 52 
100101100001 	 26 
100101100010 	 7 
100101100011 	 20 
100101100100 	 41 
100101100101 	 20 
100101100110 	 22 
100101100111 	 53 
100101101000 	 26 
100101101001 	 36 
100101101010 	 20 
100101101011 	 3 
100101101100 	 55 
100101101101 	 3 
100101101110 	 46 
100101101111 	 12 
100101110000 	 41 
100101110001 	 20 
100101110010 	 60 
100101110011 	 54 
100101110100 	 1 
100101110101 	 53 
100101110110 	 47 
100101110111 	 38 
100101111000 	 55 
100101111001 	 3 
100101111010 	 53 
100101111011 	 48 
100101111100 	 9 
100101111101 	 12 
100101111110 	 0 
100101111111 	 37 
100110000000 	 25 
100110000001 	 52 
100110000010 	 34 
100110000011 	 41 
100110000100 	 34 
100110000101 	 7 
100110000110 	 31 
100110000111 	 22 
100110001000 	 56 
100110001001 	 26 
100110001010 	 7 
100110001011 	 55 
100110001100 	 7 
100110001101 	 20 
100110001110 	 22 
100110001111 	 46 
100110010000 	 52 
100110010001 	 26 
100110010010 	 7 
100110010011 	 20 
100110010100 	 41 
100110010101 	 20 
100110010110 	 22 
100110010111 	 53 
100110011000 	 26 
100110011001 	 36 
100110011010 	 20 
100110011011 	 3 
100110011100 	 55 
100110011101 	 3 
100110011110 	 46 
100110011111 	 12 
100110100000 	 58 
100110100001 	 7 
100110100010 	 61 
100110100011 	 60 
100110100100 	 61 
100110100101 	 45 
100110100110 	 2 
100110100111 	 17 
100110101000 	 27 
100110101001 	 20 
100110101010 	 45 
100110101011 	 53 
100110101100 	 45 
100110101101 	 54 
100110101110 	 17 
100110101111 	 38 
100110110000 	 7 
100110110001 	 20 
100110110010 	 45 
100110110011 	 54 
100110110100 	 60 
100110110101 	 54 
100110110110 	 17 
100110110111 	 23 
100110111000 	 20 
100110111001 	 3 
100110111010 	 54 
100110111011 	 48 
100110111100 	 53 
100110111101 	 48 
100110111110 	 38 
100110111111 	 4 
100111000000 	 57 
100111000001 	 35 
100111000010 	 16 
100111000011 	 21 
100111000100 	 16 
100111000101 	 1 
100111000110 	 11 
100111000111 	 30 
100111001000 	 41 
100111001001 	 55 
100111001010 	 1 
100111001011 	 9 
100111001100 	 1 
100111001101 	 46 
100111001110 	 30 
100111001111 	 49 
100111010000 	 35 
100111010001 	 55 
100111010010 	 1 
100111010011 	 46 
100111010100 	 21 
100111010101 	 46 
100111010110 	 30 
100111010111 	 0 
100111011000 	 55 
100111011001 	 3 
100111011010 	 46 
100111011011 	 12 
100111011100 	 9 
100111011101 	 12 
100111011110 	 49 
100111011111 	 50 
100111100000 	 41 
100111100001 	 55 
100111100010 	 22 
100111100011 	 46 
100111100100 	 22 
100111100101 	 53 
100111100110 	 47 
100111100111 	 13 
100111101000 	 20 
100111101001 	 3 
100111101010 	 53 
100111101011 	 12 
100111101100 	 53 
100111101101 	 48 
100111101110 	 13 
100111101111 	 37 
100111110000 	 55 
100111110001 	 3 
100111110010 	 53 
100111110011 	 48 
100111110100 	 46 
100111110101 	 48 
100111110110 	 13 
100111110111 	 4 
100111111000 	 3 
100111111001 	 19 
100111111010 	 48 
100111111011 	 51 
100111111100 	 12 
100111111101 	 51 
100111111110 	 37 
100111111111 	 63 
101000000000 	 8 
101000000001 	 33 
101000000010 	 14 
101000000011 	 56 
101000000100 	 33 
101000000101 	 28 
101000000110 	 56 
101000000111 	 26 
101000001000 	 14 
101000001001 	 56 
101000001010 	 24 
101000001011 	 7 
101000001100 	 56 
101000001101 	 26 
101000001110 	 7 
101000001111 	 55 
101000010000 	 18 
101000010001 	 56 
101000010010 	 24 
101000010011 	 27 
101000010100 	 52 
101000010101 	 26 
101000010110 	 7 
101000010111 	 20 
101000011000 	 58 
101000011001 	 7 
101000011010 	 61 
101000011011 	 60 
101000011100 	 41 
101000011101 	 55 
101000011110 	 22 
101000011111 	 46 
101000100000 	 18 
101000100001 	 52 
101000100010 	 24 
101000100011 	 7 
101000100100 	 56 
101000100101 	 26 
101000100110 	 27 
101000100111 	 20 
101000101000 	 58 
101000101001 	 41 
101000101010 	 61 
101000101011 	 22 
101000101100 	 7 
101000101101 	 55 
101000101110 	 60 
101000101111 	 46 
101000110000 	 34 
101000110001 	 41 
101000110010 	 61 
101000110011 	 60 
101000110100 	 41 
101000110101 	 55 
101000110110 	 60 
101000110111 	 53 
101000111000 	 31 
101000111001 	 1 
101000111010 	 10 
101000111011 	 47 
101000111100 	 1 
101000111101 	 9 
101000111110 	 47 
101000111111 	 0 
101001000000 	 18 
101001000001 	 56 
101001000010 	 58 
101001000011 	 7 
101001000100 	 52 
101001000101 	 26 
101001000110 	 41 
101001000111 	 55 
101001001000 	 24 
101001001001 	 27 
101001001010 	 61 
101001001011 	 60 
101001001100 	 7 
101001001101 	 20 
101001001110 	 22 
101001001111 	 46 
101001010000 	 58 
101001010001 	 27 
101001010010 	 61 
101001010011 	 45 
101001010100 	 41 
101001010101 	 20 
101001010110 	 22 
101001010111 	 53 
101001011000 	 61 
101001011001 	 45 
101001011010 	 2 
101001011011 	 17 
101001011100 	 22 
101001011101 	 53 
101001011110 	 47 
101001011111 	 13 
101001100000 	 56 
101001100001 	 26 
101001100010 	 27 
101001100011 	 20 
101001100100 	 26 
101001100101 	 36 
101001100110 	 20 
101001100111 	 3 
101001101000 	 27 
101001101001 	 20 
101001101010 	 45 
101001101011 	 53 
101001101100 	 20 
101001101101 	 3 
101001101110 	 53 
101001101111 	 12 
101001110000 	 7 
101001110001 	 20 
101001110010 	 45 
101001110011 	 54 
101001110100 	 55 
101001110101 	 3 
101001110110 	 53 
101001110111 	 48 
101001111000 	 60 
101001111001 	 53 
101001111010 	 17 
101001111011 	 38 
101001111100 	 46 
101001111101 	 12 
101001111110 	 13 
101001111111 	 37 
101010000000 	 18 
101010000001 	 52 
101010000010 	 58 
101010000011 	 41 
101010000100 	 56 
101010000101 	 26 
101010000110 	 7 
101010000111 	 55 
101010001000 	 24 
101010001001 	 7 
101010001010 	 61 
101010001011 	 22 
101010001100 	 27 
101010001101 	 20 
101010001110 	 60 
101010001111 	 46 
101010010000 	 56 
101010010001 	 26 
101010010010 	 27 
101010010011 	 20 
101010010100 	 26 
101010010101 	 36 
101010010110 	 20 
101010010111 	 3 
101010011000 	 27 
101010011001 	 20 
101010011010 	 45 
101010011011 	 53 
101010011100 	 20 
101010011101 	 3 
101010011110 	 53 
101010011111 	 12 
101010100000 	 58 
101010100001 	 41 
101010100010 	 61 
101010100011 	 22 
101010100100 	 27 
101010100101 	 20 
101010100110 	 45 
101010100111 	 53 
101010101000 	 61 
101010101001 	 22 
101010101010 	 2 
101010101011 	 47 
101010101100 	 45 
101010101101 	 53 
101010101110 	 17 
101010101111 	 13 
101010110000 	 7 
101010110001 	 55 
101010110010 	 45 
101010110011 	 53 
101010110100 	 20 
101010110101 	 3 
101010110110 	 54 
101010110111 	 48 
101010111000 	 60 
101010111001 	 46 
101010111010 	 17 
101010111011 	 13 
101010111100 	 53 
101010111101 	 12 
101010111110 	 38 
101010111111 	 37 
101011000000 	 34 
101011000001 	 41 
101011000010 	 31 
101011000011 	 1 
101011000100 	 41 
101011000101 	 55 
101011000110 	 1 
101011000111 	 9 
101011001000 	 61 
101011001001 	 60 
101011001010 	 10 
101011001011 	 47 
101011001100 	 60 
101011001101 	 53 
101011001110 	 47 
101011001111 	 0 
101011010000 	 7 
101011010001 	 20 
101011010010 	 60 
101011010011 	 53 
101011010100 	 55 
101011010101 	 3 
101011010110 	 46 
101011010111 	 12 
101011011000 	 45 
101011011001 	 54 
101011011010 	 17 
101011011011 	 38 
101011011100 	 53 
101011011101 	 48 
101011011110 	 13 
101011011111 	 37 
101011100000 	 7 
101011100001 	 55 
101011100010 	 60 
101011100011 	 46 
101011100100 	 20 
101011100101 	 3 
101011100110 	 53 
101011100111 	 12 
101011101000 	 45 
101011101001 	 53 
101011101010 	 17 
101011101011 	 13 
101011101100 	 54 
101011101101 	 48 
101011101110 	 38 
101011101111 	 37 
